Time,Age,Gender,Sentiment,Language,Location,Retweets,Likes,Comments,Keywords
2023-01-09 00:59:54.958991798,20,Non-binary,Positive,English,UK,24,20,11,"safe, public health"
2023-01-09 01:43:07.477495499,15,Female,Positive,English,Canada,16,19,8,"measles, side effects"
2023-01-09 02:26:19.995999199,18,Non-binary,Positive,English,UK,52,13,10,"immunity, hospital, trust, mRNA"
2023-01-09 03:09:32.514502900,25,Female,Positive,English,Germany,33,15,8,"polio, data"
2023-01-09 03:52:45.033006601,58,Male,Positive,German,USA,25,44,12,"microchip, hospital, polio, vaccine"
2023-01-09 04:35:57.551510302,40,Male,Positive,English,UK,16,29,30,"safe, polio"
2023-01-09 05:19:10.070014002,51,Non-binary,Positive,Chinese,USA,20,15,20,"efficacy, flu, mRNA"
2023-01-09 06:02:22.588517703,37,Non-binary,Positive,English,USA,34,19,16,"immunity, data"
2023-01-09 06:45:35.107021404,43,Male,Positive,Spanish,USA,31,22,14,"community, trust, side effects, science"
2023-01-09 07:28:47.625525105,35,Male,Positive,French,USA,31,25,19,"vaccine, public health, health"
2023-01-09 08:12:00.144028805,62,Female,Positive,Spanish,Germany,17,19,20,"flu, data, vaccine, microchip"
2023-01-09 08:55:12.662532506,59,Male,Positive,Spanish,Germany,15,8,11,"WHO, Moderna"
2023-01-09 09:38:25.181036207,59,Non-binary,Positive,English,USA,9,19,25,"safe, health, WHO, mRNA"
2023-01-09 10:21:37.699539908,63,Male,Positive,German,Canada,26,19,17,"trust, Moderna, mRNA"
2023-01-09 11:04:50.218043608,41,Non-binary,Positive,French,UK,9,56,23,"trust, safe, Moderna, side effects"
2023-01-09 11:48:02.736547309,53,Non-binary,Positive,English,India,19,77,19,"hospital, flu, WHO"
2023-01-09 12:31:15.255051010,54,Female,Positive,French,Canada,16,27,9,"public health, Moderna"
2023-01-09 13:14:27.773554711,27,Female,Positive,English,USA,22,14,38,"measles, vaccine, WHO"
2023-01-09 13:57:40.292058411,37,Female,Positive,English,Australia,35,28,19,"data, efficacy"
2023-01-09 14:40:52.810562112,30,Female,Positive,German,Australia,39,8,16,"COVID, trial, vaccine"
2023-01-09 15:24:05.329065813,44,Male,Positive,English,UK,28,15,26,"hoax, trial, measles"
2023-01-09 16:07:17.847569513,18,Female,Positive,French,Germany,13,8,11,"conspiracy, community, COVID"
2023-01-09 16:50:30.366073214,54,Male,Positive,English,Germany,19,26,9,"trust, booster, Moderna"
2023-01-09 17:33:42.884576915,30,Female,Positive,English,UK,12,10,26,"science, mRNA"
2023-01-09 18:16:55.403080616,45,Female,Positive,English,Canada,14,17,35,"health, Pfizer, hospital"
2023-01-09 19:00:07.921584316,67,Non-binary,Positive,English,Germany,25,19,23,"side effects, COVID, public health"
2023-01-09 19:43:20.440088017,56,Male,Positive,French,USA,12,19,30,"science, WHO"
2023-01-09 20:26:32.958591718,39,Non-binary,Positive,English,USA,16,15,10,"trial, health"
2023-01-09 21:09:45.477095419,58,Female,Positive,English,USA,11,23,16,"community, science, microchip, health"
2023-01-09 21:52:57.995599119,26,Male,Positive,English,India,27,10,14,"Pfizer, hospital"
2023-01-09 22:36:10.514102820,40,Female,Positive,English,Australia,16,47,33,"data, WHO, public health"
2023-01-09 23:19:23.032606521,51,Non-binary,Positive,French,USA,6,11,25,"community, trial, trust, side effects"
2023-01-10 00:02:35.551110222,62,Male,Positive,English,Germany,45,20,33,"safe, conspiracy, WHO"
2023-01-10 00:45:48.069613922,47,Non-binary,Positive,Spanish,Australia,33,27,14,"WHO, trust, vaccine, Moderna"
2023-01-10 01:29:00.588117623,42,Female,Positive,German,India,7,28,11,"safe, polio, COVID, public health"
2023-01-10 02:12:13.106621324,23,Female,Positive,Spanish,USA,29,29,39,"community, hoax, microchip"
2023-01-10 02:55:25.625125025,26,Female,Positive,French,UK,43,9,20,"WHO, booster, health, trial"
2023-01-10 03:38:38.143628725,19,Male,Negative,English,Canada,18,12,34,"COVID, immunity"
2023-01-10 04:21:50.662132426,68,Non-binary,Positive,English,UK,21,21,19,"health, data"
2023-01-10 05:05:03.180636127,66,Non-binary,Positive,German,Canada,17,25,60,"vaccine, public health, trial"
2023-01-10 05:48:15.699139828,68,Female,Positive,Spanish,India,26,37,36,"trust, COVID"
2023-01-10 06:31:28.217643528,42,Non-binary,Positive,Spanish,USA,33,15,18,"hoax, hospital, microchip, safe"
2023-01-10 07:14:40.736147229,49,Male,Positive,Spanish,India,11,12,20,"microchip, health, science, flu"
2023-01-10 07:57:53.254650930,19,Female,Positive,English,USA,14,15,20,"Moderna, safe, trial, efficacy"
2023-01-10 08:41:05.773154631,48,Female,Positive,English,USA,21,62,11,"public health, health, Moderna"
2023-01-10 09:24:18.291658331,60,Female,Negative,French,USA,23,42,15,"measles, health, booster"
2023-01-10 10:07:30.810162032,48,Male,Positive,Spanish,USA,24,18,15,"efficacy, microchip, Pfizer"
2023-01-10 10:50:43.328665733,27,Female,Positive,English,USA,18,38,22,"polio, health, flu, conspiracy"
2023-01-10 11:33:55.847169433,53,Female,Positive,German,India,12,15,13,"COVID, Pfizer"
2023-01-10 12:17:08.365673134,56,Female,Positive,English,Canada,32,32,18,"science, vaccine, hospital, immunity"
2023-01-10 13:00:20.884176835,59,Female,Positive,English,UK,10,10,16,"flu, immunity"
2023-01-10 13:43:33.402680536,62,Non-binary,Positive,German,Canada,15,24,20,"flu, microchip"
2023-01-10 14:26:45.921184236,28,Female,Positive,French,USA,20,33,41,"public health, WHO"
2023-01-10 15:09:58.439687937,25,Male,Positive,English,USA,25,17,34,"Moderna, community, side effects"
2023-01-10 15:53:10.958191638,56,Female,Positive,English,Canada,17,27,10,"COVID, conspiracy, data"
2023-01-10 16:36:23.476695339,52,Female,Positive,English,Canada,29,15,19,"COVID, vaccine, WHO, efficacy"
2023-01-10 17:19:35.995199039,18,Non-binary,Negative,Spanish,Australia,37,23,17,"data, polio, immunity, COVID"
2023-01-10 18:02:48.513702740,67,Female,Positive,English,UK,14,15,14,"community, Pfizer"
2023-01-10 18:46:01.032206441,47,Non-binary,Positive,French,Australia,24,30,58,"microchip, conspiracy"
2023-01-10 19:29:13.550710142,21,Male,Positive,German,Canada,22,10,15,"efficacy, trust, science, measles"
2023-01-10 20:12:26.069213842,55,Non-binary,Positive,French,Germany,16,12,15,"vaccine, trust, flu, Moderna"
2023-01-10 20:55:38.587717543,22,Female,Positive,English,USA,7,38,48,"community, mRNA, side effects, public health"
2023-01-10 21:38:51.106221244,51,Male,Positive,French,UK,23,5,32,"safe, hospital, measles, side effects"
2023-01-10 22:22:03.624724945,65,Female,Positive,English,Canada,25,14,16,"booster, hospital"
2023-01-10 23:05:16.143228645,24,Non-binary,Positive,English,Germany,34,18,29,"data, immunity, hospital"
2023-01-10 23:48:28.661732346,57,Male,Positive,English,USA,16,23,17,"conspiracy, COVID, data, vaccine"
2023-01-11 00:31:41.180236047,29,Male,Positive,English,UK,14,15,18,"public health, science"
2023-01-11 01:14:53.698739748,52,Non-binary,Positive,German,USA,12,11,13,"vaccine, flu"
2023-01-11 01:58:06.217243448,29,Non-binary,Positive,English,UK,4,37,5,"hoax, mRNA, measles"
2023-01-11 02:41:18.735747149,19,Male,Positive,English,USA,16,34,9,"public health, flu"
2023-01-11 03:24:31.254250850,43,Male,Positive,Chinese,USA,80,16,11,"community, WHO"
2023-01-11 04:07:43.772754551,33,Non-binary,Positive,English,UK,37,8,24,"immunity, trial, conspiracy, vaccine"
2023-01-11 04:50:56.291258251,68,Female,Positive,French,USA,12,23,21,"hospital, polio, community"
2023-01-11 05:34:08.809761952,65,Male,Positive,English,USA,15,21,34,"side effects, booster, hospital, COVID"
2023-01-11 06:17:21.328265653,24,Non-binary,Positive,English,USA,15,14,11,"microchip, conspiracy"
2023-01-11 07:00:33.846769353,26,Female,Positive,German,USA,40,7,49,"vaccine, data, flu"
2023-01-11 07:43:46.365273054,68,Male,Positive,English,Germany,61,17,46,"measles, community, safe, COVID"
2023-01-11 08:26:58.883776755,18,Male,Positive,English,UK,21,29,20,"polio, microchip, efficacy, flu"
2023-01-11 09:10:11.402280456,45,Non-binary,Positive,English,India,22,31,14,"polio, vaccine, Moderna, data"
2023-01-11 09:53:23.920784156,32,Female,Positive,English,UK,26,19,14,"science, health, hoax, community"
2023-01-11 10:36:36.439287857,30,Male,Positive,English,Germany,19,14,22,"hospital, science, polio"
2023-01-11 11:19:48.957791558,54,Female,Positive,English,UK,23,28,51,"vaccine, trial, measles"
2023-01-11 12:03:01.476295259,50,Female,Positive,English,UK,20,11,19,"flu, booster, Moderna"
2023-01-11 12:46:13.994798959,39,Male,Positive,French,UK,25,10,9,"measles, science, conspiracy, polio"
2023-01-11 13:29:26.513302660,37,Female,Positive,English,Australia,7,19,51,"flu, health"
2023-01-11 14:12:39.031806361,26,Male,Positive,English,UK,15,43,16,"vaccine, polio"
2023-01-11 14:55:51.550310062,48,Female,Positive,English,USA,11,44,41,"hospital, booster"
2023-01-11 15:39:04.068813762,50,Male,Positive,German,USA,28,10,27,"Pfizer, microchip, Moderna, polio"
2023-01-11 16:22:16.587317463,51,Non-binary,Positive,German,Canada,13,16,18,"measles, immunity"
2023-01-11 17:05:29.105821164,17,Male,Positive,Spanish,UK,9,67,32,"immunity, trial, community, data"
2023-01-11 17:48:41.624324865,23,Male,Negative,German,USA,8,14,13,"COVID, trust, Pfizer, hospital"
2023-01-11 18:31:54.142828565,67,Male,Positive,English,USA,25,45,17,"measles, efficacy"
2023-01-11 19:15:06.661332266,32,Female,Positive,English,UK,12,32,15,"hoax, trial, safe, flu"
2023-01-11 19:58:19.179835967,57,Non-binary,Positive,Spanish,India,18,36,18,"vaccine, conspiracy, public health"
2023-01-11 20:41:31.698339668,49,Female,Positive,Spanish,USA,44,16,26,"health, side effects"
2023-01-11 21:24:44.216843368,69,Female,Positive,English,USA,24,16,26,"booster, community"
2023-01-11 22:07:56.735347069,48,Male,Negative,English,India,15,12,9,"efficacy, WHO"
2023-01-11 22:51:09.253850770,55,Female,Positive,Chinese,Canada,11,29,15,"hoax, side effects"
2023-01-11 23:34:21.772354470,28,Male,Negative,French,USA,24,8,16,"flu, mRNA"
2023-01-12 00:17:34.290858171,18,Non-binary,Positive,English,India,18,18,26,"safe, trial, public health, vaccine"
2023-01-12 01:00:46.809361872,43,Female,Positive,Spanish,UK,26,45,9,"WHO, flu"
2023-01-12 01:43:59.327865573,55,Female,Positive,English,UK,6,27,28,"WHO, trust, microchip"
2023-01-12 02:27:11.846369273,59,Female,Positive,English,Germany,35,33,11,"hoax, polio, community"
2023-01-12 03:10:24.364872974,64,Male,Positive,English,Germany,8,8,22,"conspiracy, community"
2023-01-12 03:53:36.883376675,29,Male,Positive,English,USA,15,12,35,"measles, microchip, health"
2023-01-12 04:36:49.401880376,42,Female,Positive,English,USA,40,36,10,"microchip, hospital"
2023-01-12 05:20:01.920384076,56,Female,Positive,French,USA,6,21,22,"flu, Moderna, safe, vaccine"
2023-01-12 06:03:14.438887777,30,Non-binary,Positive,English,USA,19,11,18,"hoax, Pfizer, community"
2023-01-12 06:46:26.957391478,26,Non-binary,Positive,English,USA,17,27,12,"immunity, trial, measles, efficacy"
2023-01-12 07:29:39.475895179,66,Non-binary,Positive,English,USA,19,15,10,"flu, science, health, side effects"
2023-01-12 08:12:51.994398879,19,Non-binary,Positive,English,Germany,24,71,14,"safe, Pfizer, flu, microchip"
2023-01-12 08:56:04.512902580,48,Non-binary,Positive,German,India,20,27,13,"COVID, vaccine, data"
2023-01-12 09:39:17.031406281,56,Male,Positive,Spanish,UK,10,12,18,"science, community, measles, WHO"
2023-01-12 10:22:29.549909982,15,Non-binary,Positive,Chinese,UK,21,31,16,"booster, COVID"
2023-01-12 11:05:42.068413682,53,Non-binary,Positive,Chinese,USA,19,45,24,"data, immunity"
2023-01-12 11:48:54.586917383,46,Female,Positive,English,USA,19,20,30,"immunity, COVID, science, Pfizer"
2023-01-12 12:32:07.105421084,40,Male,Positive,English,USA,56,13,9,"side effects, community"
2023-01-12 13:15:19.623924785,31,Non-binary,Positive,German,Australia,39,20,17,"health, data, measles, hospital"
2023-01-12 13:58:32.142428485,62,Non-binary,Positive,Chinese,USA,50,14,12,"immunity, hospital, conspiracy, booster"
2023-01-12 14:41:44.660932186,41,Non-binary,Positive,Spanish,India,23,17,11,"mRNA, data, conspiracy, health"
2023-01-12 15:24:57.179435887,38,Female,Positive,French,Canada,49,10,9,"WHO, side effects, science"
2023-01-12 16:08:09.697939588,49,Female,Positive,French,USA,13,31,8,"Moderna, Pfizer, microchip, vaccine"
2023-01-12 16:51:22.216443288,60,Female,Negative,English,USA,16,11,15,"COVID, WHO, science, microchip"
2023-01-12 17:34:34.734946989,56,Non-binary,Positive,English,Canada,15,27,24,"flu, data, measles"
2023-01-12 18:17:47.253450690,68,Female,Positive,French,Germany,15,17,24,"community, booster, data, Pfizer"
2023-01-12 19:00:59.771954390,53,Non-binary,Positive,Spanish,Australia,20,22,11,"community, polio, measles"
2023-01-12 19:44:12.290458091,40,Male,Positive,English,USA,22,15,11,"health, vaccine"
2023-01-12 20:27:24.808961792,63,Non-binary,Negative,English,UK,24,22,22,"safe, polio, data, efficacy"
2023-01-12 21:10:37.327465493,52,Female,Positive,English,USA,48,24,16,"Pfizer, efficacy, vaccine"
2023-01-12 21:53:49.845969193,37,Male,Positive,English,Germany,9,16,31,"community, side effects, safe, trust"
2023-01-12 22:37:02.364472894,36,Non-binary,Positive,German,Australia,10,8,11,"Moderna, hoax"
2023-01-12 23:20:14.882976595,18,Male,Positive,English,Canada,5,23,7,"conspiracy, safe"
2023-01-13 00:03:27.401480296,63,Male,Positive,English,UK,13,24,27,"trust, Moderna, WHO"
2023-01-13 00:46:39.919983996,23,Male,Negative,English,Canada,16,9,7,"safe, science, microchip"
2023-01-13 01:29:52.438487697,18,Non-binary,Positive,Spanish,USA,14,12,9,"health, trust, public health"
2023-01-13 02:13:04.956991398,21,Female,Positive,English,USA,11,16,14,"flu, hoax"
2023-01-13 02:56:17.475495099,37,Non-binary,Positive,English,USA,21,6,17,"Pfizer, trust"
2023-01-13 03:39:29.993998799,16,Female,Positive,English,Germany,16,28,27,"data, hospital, conspiracy, hoax"
2023-01-13 04:22:42.512502500,63,Non-binary,Positive,English,Canada,12,15,12,"vaccine, mRNA"
2023-01-13 05:05:55.031006201,38,Non-binary,Positive,English,USA,21,23,38,"health, efficacy, booster, science"
2023-01-13 05:49:07.549509902,54,Non-binary,Negative,English,India,15,11,9,"hospital, health, public health, polio"
2023-01-13 06:32:20.068013602,69,Female,Positive,German,USA,35,55,16,"public health, COVID"
2023-01-13 07:15:32.586517303,45,Non-binary,Positive,English,USA,18,9,30,"microchip, COVID, flu"
2023-01-13 07:58:45.105021004,61,Male,Negative,English,USA,16,15,31,"polio, COVID, data, health"
2023-01-13 08:41:57.623524705,45,Non-binary,Negative,Spanish,UK,22,36,4,"flu, WHO, data, science"
2023-01-13 09:25:10.142028405,61,Male,Positive,English,UK,7,11,77,"hospital, science"
2023-01-13 10:08:22.660532106,54,Female,Positive,Spanish,UK,36,21,17,"side effects, microchip, science"
2023-01-13 10:51:35.179035807,62,Female,Positive,English,Australia,29,27,23,"COVID, booster, microchip"
2023-01-13 11:34:47.697539508,65,Non-binary,Positive,English,USA,13,9,16,"microchip, vaccine, data"
2023-01-13 12:18:00.216043208,57,Non-binary,Positive,French,Australia,11,14,58,"trust, vaccine, booster, trial"
2023-01-13 13:01:12.734546909,48,Non-binary,Positive,German,USA,12,22,38,"conspiracy, flu"
2023-01-13 13:44:25.253050610,69,Male,Positive,English,Australia,9,25,57,"efficacy, conspiracy"
2023-01-13 14:27:37.771554310,38,Female,Positive,English,Canada,8,13,25,"hospital, Moderna"
2023-01-13 15:10:50.290058011,63,Male,Positive,English,Canada,9,50,31,"trial, conspiracy, safe"
2023-01-13 15:54:02.808561712,40,Male,Positive,German,UK,5,25,11,"health, trust, conspiracy, vaccine"
2023-01-13 16:37:15.327065413,30,Non-binary,Positive,German,Canada,16,29,17,"trust, conspiracy"
2023-01-13 17:20:27.845569113,61,Non-binary,Positive,English,USA,18,28,31,"immunity, mRNA, conspiracy"
2023-01-13 18:03:40.364072814,27,Male,Positive,English,India,38,9,23,"vaccine, hospital, booster, community"
2023-01-13 18:46:52.882576515,29,Male,Positive,English,USA,32,18,21,"microchip, immunity, efficacy, COVID"
2023-01-13 19:30:05.401080216,41,Non-binary,Positive,English,USA,13,19,13,"COVID, science, WHO"
2023-01-13 20:13:17.919583916,18,Non-binary,Positive,English,UK,17,17,35,"mRNA, hoax"
2023-01-13 20:56:30.438087617,30,Male,Positive,English,Australia,34,22,35,"measles, COVID"
2023-01-13 21:39:42.956591318,44,Non-binary,Positive,Spanish,USA,16,7,33,"science, public health, efficacy, measles"
2023-01-13 22:22:55.475095019,58,Non-binary,Positive,German,Germany,21,21,23,"microchip, public health, immunity"
2023-01-13 23:06:07.993598719,44,Male,Positive,Chinese,Germany,14,17,20,"safe, measles"
2023-01-13 23:49:20.512102420,50,Male,Positive,English,Canada,20,6,35,"data, microchip"
2023-01-14 00:32:33.030606121,17,Female,Positive,English,UK,20,24,32,"trial, mRNA, Moderna"
2023-01-14 01:15:45.549109822,36,Male,Positive,German,Australia,16,11,12,"data, health, polio, COVID"
2023-01-14 01:58:58.067613522,63,Non-binary,Positive,English,USA,34,16,23,"immunity, side effects, efficacy, data"
2023-01-14 02:42:10.586117223,36,Male,Positive,Spanish,UK,13,17,27,"hoax, immunity"
2023-01-14 03:25:23.104620924,64,Male,Positive,English,Germany,21,7,14,"trial, community, vaccine, efficacy"
2023-01-14 04:08:35.623124625,64,Male,Positive,English,Germany,48,8,31,"hospital, health"
2023-01-14 04:51:48.141628325,69,Female,Positive,English,Germany,23,26,28,"microchip, hoax, WHO"
2023-01-14 05:35:00.660132026,63,Female,Negative,English,USA,13,14,16,"flu, efficacy, trial"
2023-01-14 06:18:13.178635727,26,Non-binary,Positive,Spanish,USA,23,16,10,"hoax, community, mRNA"
2023-01-14 07:01:25.697139428,69,Female,Positive,English,USA,67,20,26,"conspiracy, efficacy, health, WHO"
2023-01-14 07:44:38.215643128,35,Male,Positive,English,UK,20,8,53,"microchip, vaccine"
2023-01-14 08:27:50.734146829,18,Female,Negative,English,USA,29,16,22,"science, mRNA, public health, microchip"
2023-01-14 09:11:03.252650530,45,Male,Negative,German,USA,20,19,27,"COVID, vaccine, polio"
2023-01-14 09:54:15.771154231,58,Female,Positive,English,Canada,23,48,11,"efficacy, immunity, conspiracy, polio"
2023-01-14 10:37:28.289657931,45,Female,Positive,English,Australia,19,12,19,"mRNA, health, safe"
2023-01-14 11:20:40.808161632,37,Female,Positive,English,Australia,12,29,18,"trial, conspiracy, trust"
2023-01-14 12:03:53.326665333,68,Male,Positive,English,India,24,20,12,"booster, side effects, WHO, polio"
2023-01-14 12:47:05.845169033,67,Female,Positive,English,USA,10,11,25,"data, public health, measles"
2023-01-14 13:30:18.363672734,34,Male,Positive,Spanish,USA,17,14,24,"mRNA, trust"
2023-01-14 14:13:30.882176435,29,Male,Negative,English,Australia,52,30,17,"measles, trust"
2023-01-14 14:56:43.400680136,37,Non-binary,Positive,English,UK,19,29,19,"microchip, booster, hoax, trial"
2023-01-14 15:39:55.919183836,42,Female,Positive,Spanish,UK,12,15,56,"WHO, COVID, trial"
2023-01-14 16:23:08.437687537,30,Non-binary,Positive,English,USA,22,23,14,"hospital, efficacy, measles"
